Minute,Protocol,Duration,sPackets,rPackets,Type
6,IPV4-2,0.000001,1,0,BAD-MISCONF
6,IPV4-TCP,0.499736,18,24,BAD-MISCONF
6,IPV4-TCP,0.499987,10,24,BAD-MISCONF
6,IPV4-TCP,0.476474,40,30,BAD-MISCONF
6,IPV4-TCP,0.499846,16,32,BAD-MISCONF
6,IPV4-TCP,0.49955,10,20,BAD-MISCONF
6,IPV4-TCP,0.481424,32,24,BAD-MISCONF
6,ARP,0.000005,3,0,BAD-MISCONF
6,IPV4-TCP,0.499921,16,26,BAD-MISCONF
6,IPV4-TCP,0.499667,10,20,BAD-MISCONF
6,IPV4-TCP,0.403817,40,26,BAD-MISCONF
6,IPV4-TCP,0.499861,16,32,BAD-MISCONF
6,IPV4-TCP,0.49987,12,20,BAD-MISCONF
6,IPV4-TCP,0.478086,42,30,BAD-MISCONF
6,IPV4-TCP,0.049701,14,20,BAD-MISCONF
6,IPV4-TCP,0.003027,6,14,BAD-MISCONF
6,IPV4-TCP,0.477838,38,30,BAD-MISCONF
6,IPV4-TCP,0.475839,32,62,BAD-MISCONF
6,IPV4-TCP,0.469684,20,36,BAD-MISCONF
6,IPV4-TCP,0.482354,32,24,BAD-MISCONF
6,IPV4-TCP,0.457785,16,34,BAD-MISCONF
6,IPV4-TCP,0.459361,10,22,BAD-MISCONF
6,IPV4-TCP,0.404321,40,26,BAD-MISCONF
6,IPV4-2,0.002334,4,0,BAD-MISCONF
6,IPV4-TCP,0.477962,40,30,BAD-MISCONF
6,IPV4-TCP,0.499986,16,26,BAD-MISCONF
6,IPV4-TCP,0.499996,10,22,BAD-MISCONF
6,IPV4-TCP,0.477438,42,30,BAD-MISCONF
6,IPV4-TCP,0.499387,16,32,BAD-MISCONF
6,IPV4-TCP,0.499797,12,22,BAD-MISCONF
6,ARP,0.000005,3,0,BAD-MISCONF
6,IPV4-TCP,0.499757,18,24,BAD-MISCONF
6,IPV4-TCP,0.499846,10,20,BAD-MISCONF
6,IPV4-TCP,0.477729,42,30,BAD-MISCONF
6,IPV4-2,0.000001,1,0,BAD-MISCONF
6,IPV4-TCP,0.49982,16,32,BAD-MISCONF
6,IPV4-TCP,0.499898,10,18,BAD-MISCONF
6,IPV4-TCP,0.477562,42,30,BAD-MISCONF
6,ARP,0.000005,3,0,BAD-MISCONF
6,IPV4-TCP,0.49976,16,26,BAD-MISCONF
6,IPV4-TCP,0.499804,10,22,BAD-MISCONF
6,IPV4-TCP,0.478221,42,30,BAD-MISCONF
6,IPV4-TCP,0.499743,16,32,BAD-MISCONF
6,IPV4-TCP,0.499425,10,20,BAD-MISCONF
6,ARP,0.000005,3,0,BAD-MISCONF
6,IPV4-TCP,0.477928,42,30,BAD-MISCONF
6,IPV4-TCP,0.499824,16,26,BAD-MISCONF
6,IPV4-TCP,0.499511,10,20,BAD-MISCONF
6,IPV4-TCP,0.47759,42,30,BAD-MISCONF
6,IPV4-TCP,0.006635,14,26,BAD-MISCONF
6,IPV4-TCP,0.003398,8,14,BAD-MISCONF
6,IPV4-TCP,0.476529,32,54,BAD-MISCONF
6,IPV4-TCP,0.470424,20,34,BAD-MISCONF
6,IPV4-TCP,0.476987,40,30,BAD-MISCONF
6,IPV4-TCP,0.459261,10,22,BAD-MISCONF
6,IPV4-TCP,0.477772,42,30,BAD-MISCONF
6,IPV4-TCP,0.008995,16,32,BAD-MISCONF
6,IPV4-TCP,0.477596,42,30,BAD-MISCONF
6,IPV4-UDP,0.000002,3,0,BAD-MISCONF
6,IPV4-TCP,0.499952,16,26,BAD-MISCONF
6,IPV4-TCP,0.499609,10,22,BAD-MISCONF
6,IPV4-TCP,0.47748,42,30,BAD-MISCONF
6,IPV4-TCP,0.49953,16,32,BAD-MISCONF
6,IPV4-TCP,0.499902,12,18,BAD-MISCONF
6,IPV4-2,0.000001,1,0,BAD-MISCONF
6,IPV4-UDP,0.000005,3,0,BAD-MISCONF
6,IPV4-TCP,0.477987,38,30,BAD-MISCONF
6,IPV4-TCP,0.499337,16,24,BAD-MISCONF
6,IPV4-TCP,0.499809,8,20,BAD-MISCONF
6,ARP,0.000006,3,0,BAD-MISCONF
6,IPV4-TCP,0.482059,32,24,BAD-MISCONF
6,IPV4-TCP,0.5,17,32,BAD-MISCONF
6,IPV4-TCP,0.499948,12,20,BAD-MISCONF
6,IPV4-TCP,0.499256,15,32,BAD-MISCONF
6,IPV4-TCP,0.499976,10,18,BAD-MISCONF
6,IPV4-TCP,0.40398,38,26,BAD-MISCONF
6,IPV4-UDP,0.000003,3,0,BAD-MISCONF
6,ARP,0.000005,3,0,BAD-MISCONF
6,IPV4-TCP,0.499721,18,24,BAD-MISCONF
6,IPV4-TCP,0.49996,12,22,BAD-MISCONF
6,IPV4-TCP,0.476585,40,30,BAD-MISCONF
6,IPV4-TCP,0.49984,16,32,BAD-MISCONF
6,IPV4-TCP,0.49998,10,22,BAD-MISCONF
6,IPV4-TCP,0.482132,32,24,BAD-MISCONF
6,ARP,0.000004,3,0,BAD-MISCONF
6,IPV4-TCP,0.049689,14,22,BAD-MISCONF
6,IPV4-TCP,0.002703,6,12,BAD-MISCONF
6,IPV4-TCP,0.404235,40,26,BAD-MISCONF
6,IPV4-2,0.000001,1,0,BAD-MISCONF
6,IPV4-TCP,0.476282,32,60,BAD-MISCONF
6,IPV4-TCP,0.469017,20,34,BAD-MISCONF
6,IPV4-TCP,0.477523,42,30,BAD-MISCONF
6,IPV4-TCP,0.458408,16,34,BAD-MISCONF
6,IPV4-TCP,0.459523,10,22,BAD-MISCONF
6,IPV4-TCP,0.477205,42,30,BAD-MISCONF
6,IPV4-TCP,0.477852,42,30,BAD-MISCONF
6,IPV4-TCP,0.499962,16,32,BAD-MISCONF
6,IPV4-TCP,0.499757,10,22,BAD-MISCONF
6,IPV4-2,0.002263,4,0,BAD-MISCONF
6,IPV4-TCP,0.476845,42,30,BAD-MISCONF
6,IPV4-TCP,0.499341,16,32,BAD-MISCONF
6,IPV4-TCP,0.499727,12,16,BAD-MISCONF
6,IPV4-TCP,0.499975,18,30,BAD-MISCONF
6,IPV4-TCP,0.499607,8,20,BAD-MISCONF
6,IPV4-TCP,0.477792,42,30,BAD-MISCONF
6,IPV4-TCP,0.499585,16,32,Normal
6,IPV4-TCP,0.499998,12,24,Normal
6,IPV4-TCP,0.476864,42,30,Normal
6,IPV4-TCP,0.499728,16,34,Normal
6,IPV4-TCP,0.499506,10,20,Normal
6,ARP,0.000005,3,0,Normal
6,ARP,0.008869,4,0,Normal
6,IPV4-TCP,0.477957,42,30,Normal
6,IPV4-TCP,0.499936,16,30,Normal
6,IPV4-TCP,0.499895,10,16,Normal
6,IPV4-TCP,0.476822,42,30,Normal
6,IPV4-TCP,0.499805,16,34,Normal
6,IPV4-TCP,0.499814,10,20,Normal
6,ARP,0.000005,3,0,Normal
6,IPV4-TCP,0.476858,40,30,Normal
6,IPV4-TCP,0.007127,14,26,Normal
6,IPV4-TCP,0.003442,8,14,Normal
6,IPV4-TCP,0.482521,32,24,Normal
6,IPV4-TCP,0.476202,32,54,Normal
6,IPV4-TCP,0.469498,20,34,Normal
6,ARP,0.000006,3,0,Normal
6,IPV4-TCP,0.404375,40,26,Normal
6,IPV4-TCP,0.459312,10,22,Normal
6,IPV4-TCP,0.499943,16,32,Normal
6,IPV4-TCP,0.477875,42,30,Normal
6,LLDP,0.000001,1,0,Normal
6,IPV4-TCP,0.499358,16,32,Normal
6,IPV4-TCP,0.005316,10,20,Normal
7,IPV4-TCP,0.477362,40,30,Normal
7,IPV4-TCP,0.499927,18,32,Normal
7,IPV4-TCP,0.045296,10,16,Normal
7,IPV4-TCP,0.477506,42,30,Normal
7,IPV4-TCP,0.49984,16,22,Normal
7,IPV4-TCP,0.005426,10,20,Normal
7,IPV4-2,0.000001,1,0,Normal
7,IPV4-TCP,0.477232,42,30,Normal
7,LLDP,0.001246,4,0,Normal
7,IPV4-TCP,0.499747,16,34,Normal
7,IPV4-TCP,0.499682,10,22,Normal
7,IPV4-2,0.000001,1,0,Normal
7,IPV4-TCP,0.47707,42,30,Normal
7,IPV4-TCP,0.499899,16,30,Normal
7,IPV4-TCP,0.499435,10,20,Normal
7,IPV4-TCP,0.499751,16,30,Normal
7,IPV4-TCP,0.004118,10,18,Normal
7,IPV4-TCP,0.477538,42,30,Normal
7,ARP,0.000005,3,0,Normal
7,IPV4-2,0.000001,1,0,Normal
7,IPV4-TCP,0.499871,16,36,Normal
7,IPV4-TCP,0.499965,12,16,Normal
7,IPV4-TCP,0.477182,42,30,Normal
7,LLDP,0.000001,1,0,Normal
7,IPV4-TCP,0.048173,14,16,Normal
7,IPV4-TCP,0.003941,8,18,Normal
7,ARP,0.000006,3,0,Normal
7,IPV4-TCP,0.477651,42,30,Normal
7,IPV4-TCP,0.01054,16,32,Normal
7,IPV4-TCP,0.005714,10,20,Normal
7,IPV4-TCP,0.476926,40,30,Normal
7,IPV4-TCP,0.475922,32,64,Normal
7,IPV4-TCP,0.468721,20,40,Normal
7,ARP,0.000005,3,0,Normal
7,IPV4-TCP,0.477611,42,30,Normal
7,IPV4-TCP,0.499987,16,34,Normal
7,IPV4-TCP,0.499397,10,22,Normal
7,IPV4-TCP,0.476511,40,30,Normal
7,IPV4-TCP,0.499499,16,30,Normal
7,IPV4-TCP,0.499954,10,16,Normal
7,IPV4-TCP,0.477015,42,30,Normal
7,IPV4-TCP,0.499777,18,32,Normal
7,IPV4-TCP,0.499774,12,22,Normal
7,IPV4-TCP,0.477546,42,30,Normal
7,IPV4-2,0.002241,4,0,Normal
7,IPV4-TCP,0.499916,16,30,Normal
7,IPV4-TCP,0.499973,10,20,Normal
7,IPV4-2,0.000001,1,0,Normal
7,IPV4-TCP,0.477901,42,30,Normal
7,IPV4-TCP,0.499711,16,34,Normal
7,IPV4-TCP,0.499973,12,22,Normal
7,IPV4-TCP,0.477901,42,30,Normal
7,IPV4-TCP,0.499814,16,30,Normal
7,IPV4-TCP,0.499853,10,16,Normal
7,IPV4-TCP,0.49996,16,34,Normal
7,IPV4-TCP,0.499818,8,20,Normal
7,IPV4-TCP,0.477841,42,30,Normal
7,ARP,0.000006,3,0,Normal
7,IPV4-TCP,0.499426,16,22,Normal
7,IPV4-TCP,0.499916,12,20,Normal
7,IPV4-TCP,0.477095,42,30,Normal
7,IPV4-TCP,0.006905,14,26,Normal
7,IPV4-TCP,0.002966,6,14,Normal
7,IPV4-TCP,0.47771,40,30,Normal
7,ARP,0.000006,3,0,Normal
7,IPV4-TCP,0.476616,32,58,Normal
7,IPV4-TCP,0.468772,20,40,Normal
7,IPV4-TCP,0.477266,42,30,Normal
7,ARP,0.000005,3,0,Normal
7,IPV4-TCP,0.477114,40,30,Normal
7,IPV4-TCP,0.050144,16,30,Normal
7,IPV4-TCP,0.499633,10,22,Normal
7,IPV4-TCP,0.008753,16,32,Normal
7,IPV4-TCP,0.499965,12,16,Normal
7,IPV4-TCP,0.476254,42,30,Normal
7,IPV4-TCP,0.050001,16,22,Normal
7,IPV4-TCP,0.499492,8,20,Normal
7,IPV4-TCP,0.477309,42,30,Normal
7,IPV4-TCP,0.008819,16,32,Normal
7,IPV4-TCP,0.004672,10,18,Normal
7,IPV4-TCP,0.477445,42,30,Normal
7,IPV4-TCP,0.499309,16,30,Normal
7,IPV4-TCP,0.499857,12,16,Normal
7,IPV4-2,0.000001,1,0,Normal
7,IPV4-TCP,0.477118,42,30,Normal
7,IPV4-TCP,0.499938,18,32,Normal
7,IPV4-TCP,0.499873,10,20,Normal
7,IPV4-TCP,0.477066,42,30,Normal
7,IPV4-TCP,0.499716,16,22,Normal
7,IPV4-TCP,0.499577,10,24,Normal
7,IPV4-TCP,0.499898,16,34,Normal
7,IPV4-TCP,0.499412,10,20,Normal
7,IPV4-TCP,0.476204,40,30,Normal
7,ARP,0.000005,3,0,Normal
7,IPV4-TCP,0.048502,14,18,Normal
7,IPV4-TCP,0.043582,8,10,Normal
7,IPV4-TCP,0.477866,42,30,BAD-PORTSCAN
7,IPV4-TCP,0.47646,32,64,BAD-PORTSCAN
7,IPV4-TCP,0.472088,20,40,BAD-PORTSCAN
7,ARP,0.316156,6,0,BAD-PORTSCAN
7,IPV4-TCP,0.478046,42,30,BAD-PORTSCAN
7,IPV4-2,0.000001,1,0,BAD-PORTSCAN
7,ARP,0.000005,3,0,BAD-PORTSCAN
7,IPV4-TCP,0.478204,40,30,BAD-PORTSCAN
7,IPV4-TCP,0.499987,16,32,BAD-PORTSCAN
7,IPV4-TCP,0.499684,10,16,BAD-PORTSCAN
7,IPV4-TCP,0.476872,40,30,BAD-PORTSCAN
7,IPV4-TCP,0.499382,16,32,BAD-PORTSCAN
7,IPV4-TCP,0.499787,12,20,BAD-PORTSCAN
7,ARP,0.000007,3,0,BAD-PORTSCAN
7,IPV4-TCP,0.499911,16,22,BAD-PORTSCAN
7,IPV4-TCP,0.00407,8,18,BAD-PORTSCAN
7,IPV4-TCP,0.477506,42,30,BAD-PORTSCAN
7,IPV4-TCP,0.49984,18,34,BAD-PORTSCAN
7,IPV4-TCP,0.499858,12,24,BAD-PORTSCAN
7,IPV4-TCP,0.476998,40,30,BAD-PORTSCAN
7,IPV4-TCP,0.499916,16,34,BAD-PORTSCAN
7,IPV4-TCP,0.49957,10,16,BAD-PORTSCAN
7,IPV4-TCP,0.477989,42,30,BAD-PORTSCAN
7,IPV4-2,0.002324,4,0,BAD-PORTSCAN
7,IPV4-TCP,0.499604,16,22,BAD-PORTSCAN
7,IPV4-TCP,0.499688,10,18,BAD-PORTSCAN
7,IPV4-TCP,0.477351,42,30,BAD-PORTSCAN
7,IPV4-TCP,0.49979,18,32,BAD-PORTSCAN
7,IPV4-TCP,0.49993,12,22,BAD-PORTSCAN
7,IPV4-TCP,0.477232,38,30,BAD-PORTSCAN
7,IPV4-TCP,0.499959,16,30,BAD-PORTSCAN
7,IPV4-TCP,0.499593,8,20,BAD-PORTSCAN
7,IPV4-TCP,0.482154,32,24,BAD-PORTSCAN
7,IPV4-TCP,0.006794,12,26,BAD-PORTSCAN
7,IPV4-TCP,0.003203,8,14,BAD-PORTSCAN
7,IPV4-TCP,0.47596,32,52,BAD-PORTSCAN
7,IPV4-TCP,0.403855,40,26,BAD-PORTSCAN
7,IPV4-TCP,0.468758,20,34,BAD-PORTSCAN
7,ARP,0.000005,3,0,BAD-PORTSCAN
7,IPV4-TCP,0.4594,16,34,BAD-PORTSCAN
7,IPV4-TCP,0.477137,42,30,BAD-PORTSCAN
7,IPV4-TCP,0.499981,10,22,BAD-PORTSCAN
7,ARP,0.000005,3,0,BAD-PORTSCAN
7,IPV4-TCP,0.477734,42,30,BAD-PORTSCAN
7,IPV4-TCP,0.049733,16,22,BAD-PORTSCAN
7,IPV4-TCP,0.499488,10,14,BAD-PORTSCAN
7,IPV4-TCP,0.477826,42,30,BAD-PORTSCAN
7,IPV4-TCP,0.499998,16,34,BAD-PORTSCAN
7,IPV4-TCP,0.499914,12,22,BAD-PORTSCAN
7,ARP,0.000006,3,0,BAD-PORTSCAN
7,IPV4-TCP,0.477494,42,30,BAD-PORTSCAN
7,IPV4-TCP,0.499712,18,32,BAD-PORTSCAN
7,IPV4-TCP,0.499771,10,22,BAD-PORTSCAN
7,IPV4-TCP,0.477337,40,30,BAD-PORTSCAN
7,IPV4-TCP,0.499956,16,22,BAD-PORTSCAN
7,IPV4-TCP,0.499914,10,18,BAD-PORTSCAN
7,IPV4-2,0.000001,1,0,BAD-PORTSCAN
7,IPV4-TCP,0.499821,16,34,BAD-PORTSCAN
7,IPV4-TCP,0.499718,10,14,BAD-PORTSCAN
7,IPV4-TCP,0.477499,42,30,BAD-PORTSCAN
7,IPV4-TCP,0.499633,16,22,BAD-PORTSCAN
7,IPV4-TCP,0.499885,10,22,BAD-PORTSCAN
7,IPV4-TCP,0.477195,42,30,BAD-PORTSCAN
7,IPV4-TCP,0.499948,16,34,BAD-PORTSCAN
7,IPV4-TCP,0.499796,12,22,BAD-PORTSCAN
7,IPV4-TCP,0.47621,42,30,BAD-PORTSCAN
7,IPV4-TCP,0.04771,14,16,BAD-PORTSCAN
7,IPV4-TCP,0.002576,6,12,BAD-PORTSCAN
7,IPV4-TCP,0.476379,42,30,BAD-PORTSCAN
7,IPV4-TCP,0.475684,32,64,BAD-PORTSCAN
7,IPV4-TCP,0.469786,20,36,BAD-PORTSCAN
7,IPV4-TCP,0.47716,42,30,BAD-PORTSCAN
7,ARP,0.000004,3,0,BAD-PORTSCAN
7,IPV4-TCP,0.049448,16,22,BAD-PORTSCAN
7,IPV4-TCP,0.005169,10,20,BAD-PORTSCAN
7,IPV4-2,0.000001,1,0,BAD-PORTSCAN
7,IPV4-TCP,0.477699,42,30,BAD-PORTSCAN
7,IPV4-TCP,0.499955,16,34,BAD-PORTSCAN
7,IPV4-TCP,0.499752,10,16,BAD-PORTSCAN
7,IPV4-TCP,0.477086,40,30,BAD-PORTSCAN
7,ARP,0.000005,3,0,BAD-PORTSCAN
7,IPV4-TCP,0.499893,18,28,BAD-PORTSCAN
7,IPV4-TCP,0.499696,10,20,BAD-PORTSCAN
7,IPV4-TCP,0.477092,42,30,BAD-PORTSCAN
7,IPV4-TCP,0.499682,16,32,BAD-PORTSCAN
7,IPV4-TCP,0.499785,12,24,BAD-PORTSCAN
7,IPV4-2,0.000001,1,0,BAD-PORTSCAN
7,ARP,0.000005,3,0,BAD-PORTSCAN
7,IPV4-TCP,0.477107,42,30,BAD-PORTSCAN
7,IPV4-TCP,0.499802,16,34,BAD-PORTSCAN
7,IPV4-TCP,0.499675,10,20,BAD-PORTSCAN
7,LLDP,0.000001,1,0,BAD-PORTSCAN
7,IPV4-TCP,0.477362,42,30,BAD-PORTSCAN
7,IPV4-TCP,0.499873,16,22,BAD-PORTSCAN
7,IPV4-TCP,0.499803,10,20,BAD-PORTSCAN
7,IPV4-TCP,0.49995,16,34,BAD-PORTSCAN
7,IPV4-TCP,0.499609,10,14,BAD-PORTSCAN
7,IPV4-TCP,0.477229,40,30,BAD-PORTSCAN
7,IPV4-2,0.002238,4,0,BAD-PORTSCAN
7,IPV4-TCP,0.49981,18,28,BAD-PORTSCAN
7,IPV4-TCP,0.499896,12,20,BAD-PORTSCAN
7,IPV4-TCP,0.47696,42,30,BAD-PORTSCAN
7,LLDP,0.001329,4,0,BAD-PORTSCAN
7,IPV4-TCP,0.006384,12,26,BAD-PORTSCAN
7,IPV4-TCP,0.003026,6,14,BAD-PORTSCAN
7,IPV4-TCP,0.477676,42,30,BAD-PORTSCAN
7,IPV4-TCP,0.478603,32,64,BAD-PORTSCAN
7,IPV4-TCP,0.474922,20,38,BAD-PORTSCAN
7,IPV4-TCP,0.477338,42,30,BAD-PORTSCAN
7,IPV4-TCP,0.477588,42,30,Normal
7,IPV4-TCP,0.499836,16,34,Normal
7,IPV4-TCP,0.005172,10,20,Normal
7,LLDP,0.000001,1,0,Normal
7,ARP,0.000005,3,0,Normal
7,IPV4-TCP,0.499838,18,28,Normal
7,IPV4-TCP,0.499815,10,16,Normal
7,IPV4-TCP,0.477724,40,30,Normal
7,IPV4-TCP,0.499746,16,32,Normal
7,IPV4-TCP,0.499843,12,20,Normal
7,IPV4-TCP,0.478342,40,30,Normal
7,ARP,0.000006,3,0,Normal
7,IPV4-2,0.000001,1,0,Normal
7,IPV4-TCP,0.499972,16,34,Normal
7,IPV4-TCP,0.499698,10,20,Normal
7,IPV4-TCP,0.476936,42,30,Normal
7,IPV4-TCP,0.499835,16,22,Normal
7,IPV4-TCP,0.499704,8,14,Normal
7,IPV4-TCP,0.476697,40,30,Normal
7,ARP,0.000005,3,0,Normal
7,IPV4-TCP,0.49987,16,34,Normal
7,IPV4-TCP,0.499454,10,20,Normal
7,IPV4-2,0.000001,1,0,Normal
7,IPV4-TCP,0.477606,42,30,Normal
7,IPV4-TCP,0.499378,16,32,Normal
7,IPV4-TCP,0.499977,12,20,Normal
7,IPV4-TCP,0.499376,16,28,Normal
7,IPV4-TCP,0.49994,10,20,Normal
7,IPV4-TCP,0.477191,42,30,Normal
7,IPV4-TCP,0.007082,14,26,Normal
7,IPV4-TCP,0.046701,8,18,Normal
7,IPV4-2,0.000001,1,0,Normal
7,IPV4-TCP,0.476699,42,30,Normal
7,IPV4-TCP,0.476118,32,62,Normal
7,IPV4-TCP,0.469607,20,38,Normal
7,IPV4-TCP,0.477525,42,30,Normal
7,IPV4-TCP,0.456668,10,22,Normal
7,IPV4-TCP,0.477046,38,30,Normal
7,IPV4-TCP,0.008603,16,32,Normal
7,IPV4-TCP,0.482394,32,24,Normal
7,IPV4-TCP,0.499873,16,30,Normal
7,IPV4-TCP,0.499965,10,22,Normal
7,IPV4-TCP,0.403438,40,26,Normal
7,IPV4-UDP,0.000003,3,0,Normal
7,IPV4-TCP,0.499954,18,32,Normal
7,IPV4-TCP,0.499971,10,14,Normal
7,ARP,0.000005,3,0,Normal
7,IPV4-TCP,0.477998,42,30,Normal
7,IPV4-TCP,0.499601,14,32,Normal
7,IPV4-TCP,0.499928,10,20,Normal
7,IPV4-TCP,0.499776,18,22,Normal
7,IPV4-TCP,0.49989,12,22,Normal
7,ARP,0.000005,3,0,Normal
7,IPV4-TCP,0.476973,42,30,Normal
7,IPV4-TCP,0.499748,16,32,Normal
7,IPV4-TCP,0.499829,10,22,Normal
7,IPV4-TCP,0.477051,42,30,Normal
7,IPV4-TCP,0.499787,16,30,Normal
7,IPV4-TCP,0.499727,12,20,Normal
7,ARP,0.000005,3,0,Normal
7,IPV4-TCP,0.477691,42,30,Normal
7,IPV4-TCP,0.499582,16,32,Normal
7,IPV4-TCP,0.499981,10,22,Normal
7,IPV4-TCP,0.477839,42,30,Normal
7,IPV4-TCP,0.046928,14,22,Normal
7,IPV4-TCP,0.00279,6,12,Normal
7,IPV4-2,0.002224,4,0,Normal
7,IPV4-TCP,0.476968,42,30,Normal
7,IPV4-TCP,0.475882,32,50,Normal
7,IPV4-TCP,0.468448,20,38,Normal
7,IPV4-TCP,0.459967,16,34,Normal
7,IPV4-TCP,0.477534,42,30,Normal
7,IPV4-TCP,0.499958,10,22,Normal
7,IPV4-TCP,0.476072,40,30,Normal
7,IPV4-TCP,0.499931,16,22,Normal
7,IPV4-TCP,0.499428,10,20,Normal
7,IPV4-TCP,0.482367,32,24,Normal
7,IPV4-TCP,0.499579,16,32,BAD-MISCONF
7,IPV4-TCP,0.499639,10,20,BAD-MISCONF
7,IPV4-TCP,0.403771,40,26,BAD-MISCONF
7,IPV4-TCP,0.49963,18,20,BAD-MISCONF
7,IPV4-TCP,0.499709,10,20,BAD-MISCONF
7,ARP,0.000006,3,0,BAD-MISCONF
7,IPV4-TCP,0.477566,40,30,BAD-MISCONF
7,IPV4-TCP,0.499612,16,32,BAD-MISCONF
7,IPV4-TCP,0.499929,12,22,BAD-MISCONF
7,ARP,0.00548,6,0,BAD-MISCONF
7,IPV4-TCP,0.476824,42,30,BAD-MISCONF
7,IPV4-2,0.000001,1,0,BAD-MISCONF
7,IPV4-TCP,0.499844,16,34,BAD-MISCONF
7,IPV4-TCP,0.499837,10,20,BAD-MISCONF
7,ARP,0.000005,3,0,BAD-MISCONF
7,IPV4-TCP,0.477959,42,30,BAD-MISCONF
7,IPV4-TCP,0.499769,16,20,BAD-MISCONF
7,IPV4-2,0.110998,2,0,BAD-MISCONF
7,IPV4-TCP,0.499902,10,22,BAD-MISCONF
7,IPV4-TCP,0.499876,16,34,BAD-MISCONF
7,IPV4-TCP,0.499534,10,20,BAD-MISCONF
7,IPV4-TCP,0.476837,42,30,BAD-MISCONF
7,ARP,0.000006,3,0,BAD-MISCONF
7,IPV4-TCP,0.050856,14,22,BAD-MISCONF
7,IPV4-TCP,0.045904,8,14,BAD-MISCONF
7,IPV4-TCP,0.478227,42,30,BAD-MISCONF
7,IPV4-TCP,0.009231,16,32,BAD-MISCONF
7,IPV4-TCP,0.005251,10,20,BAD-MISCONF
7,IPV4-TCP,0.477559,40,30,BAD-MISCONF
7,IPV4-TCP,0.476121,32,50,BAD-MISCONF
7,IPV4-TCP,0.469568,20,40,BAD-MISCONF
7,IPV4-TCP,0.476985,42,30,BAD-MISCONF
7,IPV4-TCP,0.456042,16,34,BAD-MISCONF
7,IPV4-TCP,0.476606,42,30,BAD-MISCONF
7,IPV4-TCP,0.499838,10,22,BAD-MISCONF
7,IPV4-TCP,0.49991,16,22,BAD-MISCONF
7,IPV4-TCP,0.499742,10,20,BAD-MISCONF
7,IPV4-TCP,0.476932,42,30,BAD-MISCONF
7,IPV4-TCP,0.499633,16,32,BAD-MISCONF
7,IPV4-TCP,0.499562,10,20,BAD-MISCONF
7,IPV4-TCP,0.476343,42,30,BAD-MISCONF
7,IPV4-TCP,0.49998,18,20,BAD-MISCONF
7,IPV4-TCP,0.499565,10,20,BAD-MISCONF
7,IPV4-TCP,0.47728,42,30,BAD-MISCONF
7,ARP,0.000005,3,0,BAD-MISCONF
7,IPV4-TCP,0.499753,16,32,BAD-MISCONF
7,IPV4-TCP,0.499933,14,24,BAD-MISCONF
7,IPV4-TCP,0.477474,42,30,BAD-MISCONF
7,IPV4-TCP,0.499854,16,22,BAD-MISCONF
7,IPV4-TCP,0.499992,10,16,BAD-MISCONF
7,IPV4-2,0.000001,1,0,BAD-MISCONF
7,ARP,0.000005,3,0,BAD-MISCONF
7,IPV4-TCP,0.476642,42,30,BAD-MISCONF
7,IPV4-TCP,0.499719,16,32,BAD-MISCONF
7,IPV4-TCP,0.499802,10,20,BAD-MISCONF
7,IPV4-TCP,0.49997,16,22,BAD-MISCONF
7,IPV4-TCP,0.499712,10,12,BAD-MISCONF
7,IPV4-UDP,0.17102,6,0,BAD-MISCONF
7,IPV4-TCP,0.475658,40,30,BAD-MISCONF
7,ARP,0.000004,3,0,BAD-MISCONF
7,IPV4-TCP,0.00688,14,26,BAD-MISCONF
7,IPV4-TCP,0.002944,6,14,BAD-MISCONF
7,IPV4-TCP,0.482844,32,24,BAD-MISCONF
7,IPV4-TCP,0.475609,32,56,BAD-MISCONF
7,IPV4-TCP,0.468572,20,32,BAD-MISCONF
7,IPV4-TCP,0.402838,38,26,BAD-MISCONF
7,IPV4-TCP,0.457449,10,22,BAD-MISCONF
7,IPV4-TCP,0.477232,42,30,BAD-MISCONF
7,IPV4-UDP,0.000003,3,0,BAD-MISCONF
7,IPV4-TCP,0.499995,16,22,BAD-MISCONF
7,IPV4-TCP,0.477462,42,30,BAD-MISCONF
7,IPV4-TCP,0.499421,16,32,BAD-MISCONF
7,IPV4-TCP,0.005361,10,20,BAD-MISCONF
7,IPV4-TCP,0.476753,42,30,BAD-MISCONF
7,IPV4-TCP,0.499652,18,20,BAD-MISCONF
7,IPV4-TCP,0.499351,10,22,BAD-MISCONF
7,IPV4-TCP,0.476982,42,30,BAD-MISCONF
7,IPV4-TCP,0.499877,16,32,BAD-MISCONF
7,IPV4-TCP,0.499597,10,20,BAD-MISCONF
7,IPV4-TCP,0.499683,14,20,BAD-MISCONF
7,IPV4-TCP,0.499952,10,20,BAD-MISCONF
7,IPV4-TCP,0.477204,42,30,BAD-MISCONF
7,ARP,0.000005,3,0,BAD-MISCONF
7,IPV4-TCP,0.499988,18,34,BAD-MISCONF
7,IPV4-TCP,0.499781,12,20,BAD-MISCONF
7,IPV4-TCP,0.476808,42,30,BAD-MISCONF
7,IPV4-2,0.000001,1,0,BAD-MISCONF
7,IPV4-TCP,0.499753,16,28,BAD-MISCONF
7,IPV4-TCP,0.499749,10,20,BAD-MISCONF
7,IPV4-TCP,0.476856,38,30,BAD-MISCONF
7,ARP,0.000005,3,0,BAD-MISCONF
7,IPV4-TCP,0.499955,18,32,BAD-MISCONF
7,IPV4-TCP,0.499703,10,24,BAD-MISCONF
